	iLvl	Armour	Might	Agility	Vitality	Will	Fate	Morale	Power	ICMR	NCMR	ICPR	NCPR	CritHit	Finesse	PhyMas	TacMas	Resist	CritDef	InHeal	Block	Parry	Evade	PhyMit	TacMit	Audacity	Hope	Notes	ArmourP	MoraleP	PowerP	MelCritP	RngCritP	TacCritP	HealCritP	MelMagnP	RngMagnP	TacMagnP	HealMagnP	MelDmgP	RngDmgP	TacDmgP	OutHealP	MelIndP	RngIndP	TacIndP	HealIndP	AttDurP	RunSpdP	CritDefP	InHealP	BlockP	ParryP	EvadeP	PblkP	PparP	PevaP	PblkMitP	PparMitP	PevaMitP	MelRedP	RngRedP	TacRedP	PhyMitP	TacMitP	Category	Classes
Gauntlets of the Precise Bowmaster (4s):	222	=CALCSLICE("ArmMGT";B381)		=CALCSLICE("Agility";B381;0,8)				=CALCSLICE("Morale";B381;0,6)																																																										Hands	Hu
Gauntlets of the Resilient Skin-changer (4s):	222	=CALCSLICE("ArmMGT";B382)	=CALCSLICE("Might";B382;0,8)					=CALCSLICE("Morale";B382;0,6)																																																										Hands	Be
Gauntlets of the Shield-splinterer (4s):	222	=CALCSLICE("ArmMGT";B383)		=CALCSLICE("Agility";B383;0,8)				=CALCSLICE("Morale";B383;0,6)																																																										Hands	Wa
Gauntlets of the Sure-footed Huntsman (4s):	222	=CALCSLICE("ArmMGT";B384)		=CALCSLICE("Agility";B384;0,8)				=CALCSLICE("Morale";B384;0,6)																																																										Hands	Hu
Gauntlets of the Tenacious Skin-changer (4s):	222	=CALCSLICE("ArmMGT";B385)	=CALCSLICE("Might";B385;0,8)					=CALCSLICE("Morale";B385;0,6)																																																										Hands	Be
Gauntlets of the Trickster (4s):	222	=CALCSLICE("ArmMGT";B386)		=CALCSLICE("Agility";B386;0,8)				=CALCSLICE("Morale";B386;0,6)																																																										Hands	Bu
Gauntlets of the Unshakeable Spear (4s):	222	=CALCSLICE("ArmMGT";B387)		=CALCSLICE("Agility";B387;0,8)				=CALCSLICE("Morale";B387;0,6)																																																										Hands	Wa
Ambusher's Gloves (4s):	222	=CALCSLICE("ArmMGT";B388)		=CALCSLICE("Agility";B388;0,8)				=CALCSLICE("Morale";B388;0,6)																																																										Hands	Bu
Battle-outrider's Gloves (4s):	222	=CALCSLICE("ArmMGT";B389)		=CALCSLICE("Agility";B389;0,8)				=CALCSLICE("Morale";B389;0,6)																																																										Hands	Hu
Juggernaut's Gauntlets (4s):	222	=CALCSLICE("ArmMGT";B390)		=CALCSLICE("Agility";B390;0,8)				=CALCSLICE("Morale";B390;0,6)																																																										Hands	Wa
War-bear's Gloves (4s):	222	=CALCSLICE("ArmMGT";B391)	=CALCSLICE("Might";B391;0,8)					=CALCSLICE("Morale";B391;0,6)																																																										Hands	Be
Ancient Doom-hunter's Gloves (2s):	222	=CALCSLICE("ArmMGT";B392)		=CALCSLICE("Agility";B392;2)				=CALCSLICE("Morale";B392;1)						=CALCSLICE("CritHit";B392;0,4)											=CALCSLICE("TacMit";B392;0,8)																																									Hands	Hu
Ancient Rift-reaper's Gloves (2s):	222	=CALCSLICE("ArmMGT";B393)	=CALCSLICE("Might";B393;2)					=CALCSLICE("Morale";B393;1)														=CALCSLICE("Parry";B393;0,4)			=CALCSLICE("TacMit";B393;0,8)																																									Hands	Be
Ancient Thrill-seeker's Gloves (2s):	222	=CALCSLICE("ArmMGT";B394)		=CALCSLICE("Agility";B394;2)				=CALCSLICE("Morale";B394;1)						=CALCSLICE("CritHit";B394;0,4)											=CALCSLICE("TacMit";B394;0,8)																																									Hands	Bu
Ancient Town-saver's Gauntlets (2s):	222	=CALCSLICE("ArmMGT";B395)		=CALCSLICE("Agility";B395;2)				=CALCSLICE("Morale";B395;1)													=CALCSLICE("Block";B395;0,4)				=CALCSLICE("TacMit";B395;0,8)																																									Hands	Wa
Fine Mathom-hunter's Gloves (105)	207	1484		372	186		93							828																																																			
Mathom-hunter's Gloves (105)	207	1406		279	186		93							828																																																			
Exemplary Tough Bracers of the Anórien Tree (3s):	204	=CALCSLICE("ArmMGT";B398)	=CALCSLICE("Might";B398;1,4)					=CALCSLICE("Morale";B398;1,4)																																																										Hands	BeWa
Exemplary Bracers of the Anórien Tree (3s):	204	=CALCSLICE("ArmMGT";B399)		=CALCSLICE("Agility";B399;1,4)				=CALCSLICE("Morale";B399;1,4)																																																										Hands	BuHuWa
Anórien Combat Gauntlets (3s):	201	=CALCSLICE("ArmMGT";B400)					=CALCSLICE("Fate";B400;1)	=CALCSLICE("Morale";B400;1,8)																																																										Hands	BeBuHuWa
Gloves of the Osgiliath Bowmaster	201	=CALCSLICE("ArmMGT";B401)		=CALCSLICE("Agility";B401;4)	=CALCSLICE("Vitality";B401;1)									=CALCSLICE("CritHit";B401;1)		=CALCSLICE("PhyMas";B401;1)																																																			
Gloves of the Osgiliath Claw	201	=CALCSLICE("ArmMGT";B402)	=CALCSLICE("Might";B402;4)		=CALCSLICE("Vitality";B402;1,4)											=CALCSLICE("PhyMas";B402;1,6)																																																			
Gloves of the Osgiliath Fist	201	=CALCSLICE("ArmMGT";B403)		=CALCSLICE("Agility";B403;4)	=CALCSLICE("Vitality";B403;1)		=CALCSLICE("Fate";B403;2)																																																												
Gloves of the Osgiliath Gambler	201	=CALCSLICE("ArmMGT";B404)		=CALCSLICE("Agility";B404;4)	=CALCSLICE("Vitality";B404;1)		=CALCSLICE("Fate";B404;1)	=CALCSLICE("Morale";B404;1)																																																											
Gloves of the Osgiliath Hide	201	=CALCSLICE("ArmMGT";B405)	=CALCSLICE("Might";B405;1,6)		=CALCSLICE("Vitality";B405;3,6)			=CALCSLICE("Morale";B405;1)												=CALCSLICE("InHeal";B405;0,8)																																															
Gloves of the Osgiliath Huntsman	201	=CALCSLICE("ArmMGT";B406)		=CALCSLICE("Agility";B406;4)	=CALCSLICE("Vitality";B406;1)		=CALCSLICE("Fate";B406;1)	=CALCSLICE("Morale";B406;1)																																																											
Gloves of the Osgiliath Knife	201	=CALCSLICE("ArmMGT";B407)		=CALCSLICE("Agility";B407;4)	=CALCSLICE("Vitality";B407;1)											=CALCSLICE("PhyMas";B407;2)																																																			
Gloves of the Osgiliath Mischief-maker	201	=CALCSLICE("ArmMGT";B408)		=CALCSLICE("Agility";B408;4)	=CALCSLICE("Vitality";B408;2)														=CALCSLICE("CritDef";B408;1)																																																
Gloves of the Osgiliath Roar	201	=CALCSLICE("ArmMGT";B409)	=CALCSLICE("Might";B409;4)		=CALCSLICE("Vitality";B409;1)		=CALCSLICE("Fate";B409;1)												=CALCSLICE("CritDef";B409;1)																																																
Gloves of the Osgiliath Shield	201	=CALCSLICE("ArmMGT";B410)		=CALCSLICE("Agility";B410;2,4)	=CALCSLICE("Vitality";B410;3,6)															=CALCSLICE("InHeal";B410;1)																																															
Gloves of the Osgiliath Spear	201	=CALCSLICE("ArmMGT";B411)		=CALCSLICE("Agility";B411;4)	=CALCSLICE("Vitality";B411;1)										=CALCSLICE("Finesse";B411;1)	=CALCSLICE("PhyMas";B411;1)																																																			
Gloves of the Osgiliath Trapper	201	=CALCSLICE("ArmMGT";B412)		=CALCSLICE("Agility";B412;4)	=CALCSLICE("Vitality";B412;2)									=CALCSLICE("CritHit";B412;1)																																																					
Thick Gloves of Faramir's Faithful (5s):	201	=CALCSLICE("ArmMGT";B413)																																																																Hands	BeBuHuWa
Gloves of the Beacon	192	=CALCSLICE("ArmMGT";B414)		=CALCSLICE("Agility";B414;2,8)	=CALCSLICE("Vitality";B414;2,4)		=CALCSLICE("Fate";B414;1)								=CALCSLICE("Finesse";B414;0,8)																																																				
Gauntlets of the Liberator	192	=CALCSLICE("ArmMGT";B415)		=CALCSLICE("Agility";B415;2,8)	=CALCSLICE("Vitality";B415;2,4)										=CALCSLICE("Finesse";B415;1)	=CALCSLICE("PhyMas";B415;0,8)																																																			
Gloves of Nature's Guard	192	=CALCSLICE("ArmMGT";B416)	=CALCSLICE("Might";B416;2,8)		=CALCSLICE("Vitality";B416;2,4)		=CALCSLICE("Fate";B416;1)								=CALCSLICE("Finesse";B416;0,8)																																																				
Gloves of the Seafarer	192	=CALCSLICE("ArmMGT";B417)		=CALCSLICE("Agility";B417;2,8)	=CALCSLICE("Vitality";B417;2,4)									=CALCSLICE("CritHit";B417;0,8)	=CALCSLICE("Finesse";B417;1)																																																				
Medium Nadhin Gauntlets (4s):	192	=CALCSLICE("ArmMGT";B418)		=CALCSLICE("Agility";B418;1,4)																																																														Hands	BeBuHuWa
Ecthelaim	192	=CALCSLICE("ArmMGT";B419)		=CALCSLICE("Agility";B419;2)	=CALCSLICE("Vitality";B419;2)									=CALCSLICE("CritHit";B419;1)	=CALCSLICE("Finesse";B419;1)	=CALCSLICE("PhyMas";B419;1)																																																			
Astaldo	192	=CALCSLICE("ArmMGT";B420)		=CALCSLICE("Agility";B420;2)	=CALCSLICE("Vitality";B420;2)											=CALCSLICE("PhyMas";B420;2)							=CALCSLICE("Evade";B420;1)																																												
Reinforced Gloves of the Great Shore	192	=CALCSLICE("ArmMGT";B421)		=CALCSLICE("Agility";B421;2,8)	=CALCSLICE("Vitality";B421;2,4)										=CALCSLICE("Finesse";B421;1)	=CALCSLICE("PhyMas";B421;0,8)																																																			
Nadhin Footman's Padded Gauntlets (3s):	192	=CALCSLICE("ArmMGP";B422)	=CALCSLICE("Might";B422;1,4)													=CALCSLICE("PhyMas";B422;0,4)																																																		Hands	BeWa
Nadhin Footman's Gauntlets (3s):	192	=CALCSLICE("ArmMGP";B423)		=CALCSLICE("Agility";B423;1,4)												=CALCSLICE("PhyMas";B423;0,4)																																																		Hands	BuHuWa
Enduring Fangorn Assault Gauntlets of Fate	182	=CALCSLICE("ArmMGT";B424)	=CALCSLICE("Might";B424;2,8)		=CALCSLICE("Vitality";B424;2,4)		=CALCSLICE("Fate";B424;1,6)								=CALCSLICE("Finesse";B424;0,2)																																																				
Enduring Fangorn Gauntlets of Fate	182	=CALCSLICE("ArmMGT";B425)		=CALCSLICE("Agility";B425;2,8)	=CALCSLICE("Vitality";B425;2,4)		=CALCSLICE("Fate";B425;1,6)								=CALCSLICE("Finesse";B425;0,2)																																																				
Enduring Fangorn Assault Gauntlets of Skill	182	=CALCSLICE("ArmMGT";B426)	=CALCSLICE("Might";B426;2,8)		=CALCSLICE("Vitality";B426;2,4)									=CALCSLICE("CritHit";B426;0,8)	=CALCSLICE("Finesse";B426;0,2)	=CALCSLICE("PhyMas";B426;0,8)																																																			
Enduring Fangorn Gauntlets of Skill	182	=CALCSLICE("ArmMGT";B427)		=CALCSLICE("Agility";B427;2,8)	=CALCSLICE("Vitality";B427;2,4)									=CALCSLICE("CritHit";B427;0,8)	=CALCSLICE("Finesse";B427;0,2)	=CALCSLICE("PhyMas";B427;0,8)																																																			
Enduring Fangorn Assault Gauntlets of Protection	182	=CALCSLICE("ArmMGT";B428)	=CALCSLICE("Might";B428;2,4)		=CALCSLICE("Vitality";B428;2,8)		=CALCSLICE("Fate";B428;1,6)												=CALCSLICE("CritDef";B428;0,2)																																																
Enduring Fangorn Gauntlets of Protection	182	=CALCSLICE("ArmMGT";B429)		=CALCSLICE("Agility";B429;2,4)	=CALCSLICE("Vitality";B429;2,8)		=CALCSLICE("Fate";B429;1,6)												=CALCSLICE("CritDef";B429;0,2)																																																
Fated Combat Gauntlets of the Deep	176	=CALCSLICE("ArmMGT";B430)		=CALCSLICE("Agility";B430;2,8)	=CALCSLICE("Vitality";B430;2,4)		=CALCSLICE("Fate";B430;1,6)								=CALCSLICE("Finesse";B430;0,2)																																																				
Resilient Combat Gauntlets of the Deep	176	=CALCSLICE("ArmMGT";B431)		=CALCSLICE("Agility";B431;2,8)	=CALCSLICE("Vitality";B431;2,4)		=CALCSLICE("Fate";B431;1)								=CALCSLICE("Finesse";B431;0,2)	=CALCSLICE("PhyMas";B431;0,6)																																																			
Skillful Combat Gauntlets of the Deep	176	=CALCSLICE("ArmMGT";B432)		=CALCSLICE("Agility";B432;2,8)	=CALCSLICE("Vitality";B432;2,4)									=CALCSLICE("CritHit";B432;0,8)	=CALCSLICE("Finesse";B432;0,2)	=CALCSLICE("PhyMas";B432;0,8)																																																			
Steadfast Combat Gauntlets of the Deep	176	=CALCSLICE("ArmMGT";B433)		=CALCSLICE("Agility";B433;2,4)	=CALCSLICE("Vitality";B433;2,8)		=CALCSLICE("Fate";B433;1)												=CALCSLICE("CritDef";B433;0,8)																																																
Watchful Combat Gauntlets of the Deep	176	=CALCSLICE("ArmMGT";B434)		=CALCSLICE("Agility";B434;2,4)	=CALCSLICE("Vitality";B434;2,8)														=CALCSLICE("CritDef";B434;0,2)			=CALCSLICE("Parry";B434;0,8)	=CALCSLICE("Evade";B434;0,8)																																												
Nadhin Footman's Padded Gauntlets (3s):	176	=CALCSLICE("ArmMGP";B435)	=CALCSLICE("Might";B435;1,4)													=CALCSLICE("PhyMas";B435;0,4)																																																			
Nadhin Footman's Gauntlets (3s):	176	=CALCSLICE("ArmMGP";B436)		=CALCSLICE("Agility";B436;1,4)												=CALCSLICE("PhyMas";B436;0,4)																																																			
Legs																																																																			
Clever Trapper's Leggings of the Morannon (4s):	282	=CALCSLICE("ArmMLT";B438)		=CALCSLICE("Agility";B438;0,8)				=CALCSLICE("Morale";B438;0,6)																																																										Legs	Hu
Fearless Soldier's Leggings of the Morannon (4s):	282	=CALCSLICE("ArmMLT";B439)		=CALCSLICE("Agility";B439;0,8)				=CALCSLICE("Morale";B439;0,6)																																																										Legs	Wa
Fierce Skin-changer's Leggings of the Morannon (4s):	282	=CALCSLICE("ArmMLT";B440)	=CALCSLICE("Might";B440;0,8)					=CALCSLICE("Morale";B440;0,6)																																																										Legs	Be
Hidden Blade's Leggings of the Morannon (4s):	282	=CALCSLICE("ArmMLT";B441)		=CALCSLICE("Agility";B441;0,8)				=CALCSLICE("Morale";B441;0,6)																																																										Legs	Bu
Luck-maker's Leggings of the Morannon (4s):	282	=CALCSLICE("ArmMLT";B442)		=CALCSLICE("Agility";B442;0,8)				=CALCSLICE("Morale";B442;0,6)																																																										Legs	Bu
Precise Bowmaster's Leggings of the Morannon (4s):	282	=CALCSLICE("ArmMLT";B443)		=CALCSLICE("Agility";B443;0,8)				=CALCSLICE("Morale";B443;0,6)																																																										Legs	Hu
Resilient Skin-changer's Leggings of the Morannon (4s):	282	=CALCSLICE("ArmMLT";B444)	=CALCSLICE("Might";B444;0,8)					=CALCSLICE("Morale";B444;0,6)																																																										Legs	Be
Shield-splinterer's Leggings of the Morannon (4s):	282	=CALCSLICE("ArmMLT";B445)		=CALCSLICE("Agility";B445;0,8)				=CALCSLICE("Morale";B445;0,6)																																																										Legs	Wa
Sure-footed Huntsman's Leggings of the Morannon (4s):	282	=CALCSLICE("ArmMLT";B446)		=CALCSLICE("Agility";B446;0,8)				=CALCSLICE("Morale";B446;0,6)																																																										Legs	Hu
Tenacious Skin-changer's Leggings of the Morannon (4s):	282	=CALCSLICE("ArmMLT";B447)	=CALCSLICE("Might";B447;0,8)					=CALCSLICE("Morale";B447;0,6)																																																										Legs	Be
Trickster's Leggings of the Morannon (4s):	282	=CALCSLICE("ArmMLT";B448)		=CALCSLICE("Agility";B448;0,8)				=CALCSLICE("Morale";B448;0,6)																																																										Legs	Bu
Unshakeable Spearman's Leggings of the Morannon (4s):	282	=CALCSLICE("ArmMLT";B449)		=CALCSLICE("Agility";B449;0,8)				=CALCSLICE("Morale";B449;0,6)																																																										Legs	Wa
Supreme Leggings of the Clever Trapper (4s):	258	=CALCSLICE("ArmMLT";B450)		=CALCSLICE("Agility";B450;0,8)				=CALCSLICE("Morale";B450;0,6)																																																										Legs	Hu
Supreme Leggings of the Fearless Soldier (4s):	258	=CALCSLICE("ArmMLT";B451)		=CALCSLICE("Agility";B451;0,8)				=CALCSLICE("Morale";B451;0,6)																																																										Legs	Wa
Supreme Leggings of the Fierce Skin-changer (4s):	258	=CALCSLICE("ArmMLT";B452)	=CALCSLICE("Might";B452;0,8)					=CALCSLICE("Morale";B452;0,6)																																																										Legs	Be
Supreme Leggings of the Hidden Blade (4s):	258	=CALCSLICE("ArmMLT";B453)		=CALCSLICE("Agility";B453;0,8)				=CALCSLICE("Morale";B453;0,6)																																																										Legs	Bu
Supreme Leggings of the Luck-maker (4s):	258	=CALCSLICE("ArmMLT";B454)		=CALCSLICE("Agility";B454;0,8)				=CALCSLICE("Morale";B454;0,6)																																																										Legs	Bu
Supreme Leggings of the Precise Bowmaster (4s):	258	=CALCSLICE("ArmMLT";B455)		=CALCSLICE("Agility";B455;0,8)				=CALCSLICE("Morale";B455;0,6)																																																										Legs	Hu
Supreme Leggings of the Resilient Skin-changer (4s):	258	=CALCSLICE("ArmMLT";B456)	=CALCSLICE("Might";B456;0,8)					=CALCSLICE("Morale";B456;0,6)																																																										Legs	Be
Supreme Leggings of the Shield-splinterer (4s):	258	=CALCSLICE("ArmMLT";B457)		=CALCSLICE("Agility";B457;0,8)				=CALCSLICE("Morale";B457;0,6)																																																										Legs	Wa
Supreme Leggings of the Sure-footed Huntsman (4s):	258	=CALCSLICE("ArmMLT";B458)		=CALCSLICE("Agility";B458;0,8)				=CALCSLICE("Morale";B458;0,6)																																																										Legs	Hu
Supreme Leggings of the Tenacious Skin-changer (4s):	258	=CALCSLICE("ArmMLT";B459)	=CALCSLICE("Might";B459;0,8)					=CALCSLICE("Morale";B459;0,6)																																																										Legs	Be
Supreme Leggings of the Trickster (4s):	258	=CALCSLICE("ArmMLT";B460)		=CALCSLICE("Agility";B460;0,8)				=CALCSLICE("Morale";B460;0,6)																																																										Legs	Bu
Supreme Leggings of the Unshakeable Spear (4s):	258	=CALCSLICE("ArmMLT";B461)		=CALCSLICE("Agility";B461;0,8)				=CALCSLICE("Morale";B461;0,6)																																																										Legs	Wa
Brushed Leggings of the Ithilien Path-finder (4s):	246	=CALCSLICE("ArmMLT";B462)			=CALCSLICE("Vitality";B462;0,8)			=CALCSLICE("Morale";B462;0,6)																																																										Legs	BeBuHuWa
Greater Leggings of the Clever Trapper (4s):	234	=CALCSLICE("ArmMLT";B463)		=CALCSLICE("Agility";B463;0,8)				=CALCSLICE("Morale";B463;0,6)																																																										Legs	Hu
Greater Leggings of the Fearless Soldier (4s):	234	=CALCSLICE("ArmMLT";B464)		=CALCSLICE("Agility";B464;0,8)				=CALCSLICE("Morale";B464;0,6)																																																										Legs	Wa
Greater Leggings of the Fierce Skin-changer (4s):	234	=CALCSLICE("ArmMLT";B465)	=CALCSLICE("Might";B465;0,8)					=CALCSLICE("Morale";B465;0,6)																																																										Legs	Be
Greater Leggings of the Hidden Blade (4s):	234	=CALCSLICE("ArmMLT";B466)		=CALCSLICE("Agility";B466;0,8)				=CALCSLICE("Morale";B466;0,6)																																																										Legs	Bu
Greater Leggings of the Luck-maker (4s):	234	=CALCSLICE("ArmMLT";B467)		=CALCSLICE("Agility";B467;0,8)				=CALCSLICE("Morale";B467;0,6)																																																										Legs	Bu
Greater Leggings of the Precise Bowmaster (4s):	234	=CALCSLICE("ArmMLT";B468)		=CALCSLICE("Agility";B468;0,8)				=CALCSLICE("Morale";B468;0,6)																																																										Legs	Hu
Greater Leggings of the Resilient Skin-changer (4s):	234	=CALCSLICE("ArmMLT";B469)	=CALCSLICE("Might";B469;0,8)					=CALCSLICE("Morale";B469;0,6)																																																										Legs	Be
Greater Leggings of the Shield-splinterer (4s):	234	=CALCSLICE("ArmMLT";B470)		=CALCSLICE("Agility";B470;0,8)				=CALCSLICE("Morale";B470;0,6)																																																										Legs	Wa
Greater Leggings of the Sure-footed Huntsman (4s):	234	=CALCSLICE("ArmMLT";B471)		=CALCSLICE("Agility";B471;0,8)				=CALCSLICE("Morale";B471;0,6)																																																										Legs	Hu
Greater Leggings of the Tenacious Skin-changer (4s):	234	=CALCSLICE("ArmMLT";B472)	=CALCSLICE("Might";B472;0,8)					=CALCSLICE("Morale";B472;0,6)																																																										Legs	Be
Greater Leggings of the Trickster (4s):	234	=CALCSLICE("ArmMLT";B473)		=CALCSLICE("Agility";B473;0,8)				=CALCSLICE("Morale";B473;0,6)																																																										Legs	Bu
Greater Leggings of the Unshakeable Spear (4s):	234	=CALCSLICE("ArmMLT";B474)		=CALCSLICE("Agility";B474;0,8)				=CALCSLICE("Morale";B474;0,6)																																																										Legs	Wa
Leggings of the Clever Trapper (4s):	222	=CALCSLICE("ArmMLT";B475)		=CALCSLICE("Agility";B475;0,8)				=CALCSLICE("Morale";B475;0,6)																																																										Legs	Hu
Leggings of the Fearless Soldier (4s):	222	=CALCSLICE("ArmMLT";B476)		=CALCSLICE("Agility";B476;0,8)				=CALCSLICE("Morale";B476;0,6)																																																										Legs	Wa
Leggings of the Fierce Skin-changer (4s):	222	=CALCSLICE("ArmMLT";B477)	=CALCSLICE("Might";B477;0,8)					=CALCSLICE("Morale";B477;0,6)																																																										Legs	Be
Leggings of the Hidden Blade (4s):	222	=CALCSLICE("ArmMLT";B478)		=CALCSLICE("Agility";B478;0,8)				=CALCSLICE("Morale";B478;0,6)																																																										Legs	Bu
Leggings of the Luck-maker (4s):	222	=CALCSLICE("ArmMLT";B479)		=CALCSLICE("Agility";B479;0,8)				=CALCSLICE("Morale";B479;0,6)																																																										Legs	Bu
Leggings of the Precise Bowmaster (4s):	222	=CALCSLICE("ArmMLT";B480)		=CALCSLICE("Agility";B480;0,8)				=CALCSLICE("Morale";B480;0,6)																																																										Legs	Hu
Leggings of the Resilient Skin-changer (4s):	222	=CALCSLICE("ArmMLT";B481)	=CALCSLICE("Might";B481;0,8)					=CALCSLICE("Morale";B481;0,6)																																																										Legs	Be
Leggings of the Shield-splinterer (4s):	222	=CALCSLICE("ArmMLT";B482)		=CALCSLICE("Agility";B482;0,8)				=CALCSLICE("Morale";B482;0,6)																																																										Legs	Wa
Leggings of the Sure-footed Huntsman (4s):	222	=CALCSLICE("ArmMLT";B483)		=CALCSLICE("Agility";B483;0,8)				=CALCSLICE("Morale";B483;0,6)																																																										Legs	Hu
Leggings of the Tenacious Skin-changer (4s):	222	=CALCSLICE("ArmMLT";B484)	=CALCSLICE("Might";B484;0,8)					=CALCSLICE("Morale";B484;0,6)																																																										Legs	Be
Leggings of the Trickster (4s):	222	=CALCSLICE("ArmMLT";B485)		=CALCSLICE("Agility";B485;0,8)				=CALCSLICE("Morale";B485;0,6)																																																										Legs	Bu
Leggings of the Unshakeable Spear (4s):	222	=CALCSLICE("ArmMLT";B486)		=CALCSLICE("Agility";B486;0,8)				=CALCSLICE("Morale";B486;0,6)																																																										Legs	Wa
Ambusher's Leggings (4s):	222	=CALCSLICE("ArmMLT";B487)		=CALCSLICE("Agility";B487;0,8)				=CALCSLICE("Morale";B487;0,6)																																																										Legs	Bu
Battle-outrider's Leggings (4s):	222	=CALCSLICE("ArmMLT";B488)		=CALCSLICE("Agility";B488;0,8)				=CALCSLICE("Morale";B488;0,6)																																																										Legs	Hu
Juggernaut's Leggings (4s):	222	=CALCSLICE("ArmMLT";B489)		=CALCSLICE("Agility";B489;0,8)				=CALCSLICE("Morale";B489;0,6)																																																										Legs	Wa
War-bear's Leggings (4s):	222	=CALCSLICE("ArmMLT";B490)	=CALCSLICE("Might";B490;0,8)					=CALCSLICE("Morale";B490;0,6)																																																										Legs	Be
Ancient Doom-hunter's Leggings (2s):	222	=CALCSLICE("ArmMLT";B491)		=CALCSLICE("Agility";B491;2)				=CALCSLICE("Morale";B491;1)								=CALCSLICE("PhyMas";B491;0,4)								=CALCSLICE("PhyMit";B491;0,8)																																										Legs	Hu
Ancient Rift-reaper's Leggings (2s):	222	=CALCSLICE("ArmMLT";B492)	=CALCSLICE("Might";B492;2)					=CALCSLICE("Morale";B492;1)															=CALCSLICE("Evade";B492;0,4)	=CALCSLICE("PhyMit";B492;0,8)																																										Legs	Be
Ancient Thrill-seeker's Leggings (2s):	222	=CALCSLICE("ArmMLT";B493)		=CALCSLICE("Agility";B493;2)				=CALCSLICE("Morale";B493;1)								=CALCSLICE("PhyMas";B493;0,4)								=CALCSLICE("PhyMit";B493;0,8)																																										Legs	Bu
Ancient Town-saver's Leggings (2s):	222	=CALCSLICE("ArmMLT";B494)		=CALCSLICE("Agility";B494;2)				=CALCSLICE("Morale";B494;1)															=CALCSLICE("Evade";B494;0,4)	=CALCSLICE("PhyMit";B494;0,8)																																										Legs	Wa
Fine Mathom-hunter's Leggings (105)	207	2475		372	186			1198																																																									
Mathom-hunter's Leggings (105)	207	2344		279	186			1198																																																									
Exemplary Tough Leggings of the Anórien Tree (3s):	204	=CALCSLICE("ArmMLT";B497)	=CALCSLICE("Might";B497;1,4)					=CALCSLICE("Morale";B497;1,4)																																																										Legs	BeWa
Exemplary Leggings of the Anórien Tree (3s):	204	=CALCSLICE("ArmMLT";B498)		=CALCSLICE("Agility";B498;1,4)				=CALCSLICE("Morale";B498;1,4)																																																										Legs	BuHuWa
Anórien Combat Leggings (3s):	201	=CALCSLICE("ArmMLT";B499)					=CALCSLICE("Fate";B499;1)	=CALCSLICE("Morale";B499;1,8)																																																										Legs	BeBuHuWa
Leggings of the Osgiliath Bowmaster	201	=CALCSLICE("ArmMLT";B500)		=CALCSLICE("Agility";B500;4)	=CALCSLICE("Vitality";B500;1)		=CALCSLICE("Fate";B500;1)	=CALCSLICE("Morale";B500;1)																																																											
Leggings of the Osgiliath Claw	201	=CALCSLICE("ArmMLT";B501)	=CALCSLICE("Might";B501;4)		=CALCSLICE("Vitality";B501;1,4)		=CALCSLICE("Fate";B501;0,6)							=CALCSLICE("CritHit";B501;1)																																																					
Leggings of the Osgiliath Fist	201	=CALCSLICE("ArmMLT";B502)		=CALCSLICE("Agility";B502;4)	=CALCSLICE("Vitality";B502;1)		=CALCSLICE("Fate";B502;1)	=CALCSLICE("Morale";B502;1)																																																											
Leggings of the Osgiliath Gambler	201	=CALCSLICE("ArmMLT";B503)		=CALCSLICE("Agility";B503;4)	=CALCSLICE("Vitality";B503;1)		=CALCSLICE("Fate";B503;1)	=CALCSLICE("Morale";B503;1)																																																											
Leggings of the Osgiliath Hide	201	=CALCSLICE("ArmMLT";B504)	=CALCSLICE("Might";B504;1)		=CALCSLICE("Vitality";B504;4)		=CALCSLICE("Fate";B504;1)												=CALCSLICE("CritDef";B504;1)																																																
Leggings of the Osgiliath Huntsman	201	=CALCSLICE("ArmMLT";B505)		=CALCSLICE("Agility";B505;4)	=CALCSLICE("Vitality";B505;1)		=CALCSLICE("Fate";B505;1)	=CALCSLICE("Morale";B505;1)																																																											
Leggings of the Osgiliath Knife	201	=CALCSLICE("ArmMLT";B506)		=CALCSLICE("Agility";B506;4)	=CALCSLICE("Vitality";B506;1)		=CALCSLICE("Fate";B506;1)	=CALCSLICE("Morale";B506;1)																																																											
Leggings of the Osgiliath Mischief-maker	201	=CALCSLICE("ArmMLT";B507)		=CALCSLICE("Agility";B507;4)	=CALCSLICE("Vitality";B507;1)		=CALCSLICE("Fate";B507;1)									=CALCSLICE("PhyMas";B507;1)																																																			
Leggings of the Osgiliath Roar	201	=CALCSLICE("ArmMLT";B508)	=CALCSLICE("Might";B508;4)		=CALCSLICE("Vitality";B508;1)		=CALCSLICE("Fate";B508;1)	=CALCSLICE("Morale";B508;1)																																																											
Leggings of the Osgiliath Shield	201	=CALCSLICE("ArmMLT";B509)		=CALCSLICE("Agility";B509;1)	=CALCSLICE("Vitality";B509;4)		=CALCSLICE("Fate";B509;1)												=CALCSLICE("CritDef";B509;1)																																																
Leggings of the Osgiliath Spear	201	=CALCSLICE("ArmMLT";B510)		=CALCSLICE("Agility";B510;4)	=CALCSLICE("Vitality";B510;1)		=CALCSLICE("Fate";B510;1)	=CALCSLICE("Morale";B510;1)																																																											
